Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],amp_d[8:0],amp_d_signed[7:0],mult_full__0[15:0],user_probe_0[8:0],amp_d_signed_avg[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,HEX,SIGNED,UNSIGNED
2839,2839,0,162,128,27,27,f4b7,-73,27
2840,2840,0,162,128,27,27,f4b7,-73,27
2841,2841,0,162,128,27,27,f4b7,-73,27
2842,2842,0,162,128,27,27,f4b7,-73,27
2843,2843,0,162,128,27,27,f4b7,-73,27
2844,2844,0,162,128,27,27,f4b7,-73,27
2845,2845,0,162,128,27,27,f4b7,-73,27
2846,2846,0,162,128,27,27,f4b7,-73,27
2847,2847,0,162,128,27,27,f508,-248,27
2848,2848,0,162,128,27,27,f508,-248,27
2849,2849,0,162,128,27,27,f508,-248,27
2850,2850,0,162,128,27,27,f508,-248,27
2851,2851,0,162,128,27,27,f508,-248,27
2852,2852,0,162,128,27,27,f508,-248,27
2853,2853,0,162,128,27,27,f508,-248,27
2854,2854,0,162,128,27,27,f508,-248,27
2855,2855,0,162,128,27,27,f508,-248,27
2856,2856,0,162,128,27,27,f508,-248,27
2857,2857,0,162,128,27,27,f508,-248,27
2858,2858,0,162,128,27,27,f508,-248,27
2859,2859,0,162,128,27,27,f508,-248,27
2860,2860,0,162,128,27,27,f508,-248,27
2861,2861,0,162,128,27,27,f508,-248,27
2862,2862,0,162,128,27,27,f508,-248,27
2863,2863,0,162,128,27,27,f508,-248,27
2864,2864,0,162,128,27,27,f508,-248,27
2865,2865,0,162,128,27,27,f508,-248,27
2866,2866,0,162,128,27,27,f508,-248,27
2867,2867,0,162,128,27,27,f574,-140,27
2868,2868,0,162,128,27,27,f574,-140,27
2869,2869,0,162,128,27,27,f574,-140,27
2870,2870,0,162,128,27,27,f574,-140,27
2871,2871,0,162,128,27,27,f574,-140,27
2872,2872,0,162,128,27,27,f574,-140,27
2873,2873,0,162,128,27,27,f574,-140,27
2874,2874,0,162,128,27,27,f574,-140,27
2875,2875,0,162,128,27,27,f574,-140,27
2876,2876,0,162,128,27,27,f574,-140,27
2877,2877,0,162,128,27,27,f574,-140,27
2878,2878,0,162,128,27,27,f574,-140,27
2879,2879,0,162,128,27,27,f574,-140,27
2880,2880,0,162,128,27,27,f574,-140,27
2881,2881,0,162,128,27,27,f574,-140,27
2882,2882,0,162,128,27,27,f574,-140,27
2883,2883,0,162,128,27,27,f574,-140,27
2884,2884,0,162,128,27,27,f574,-140,27
2885,2885,0,162,128,27,27,f574,-140,27
2886,2886,0,162,128,27,27,f574,-140,27
2887,2887,0,162,128,27,27,f5e0,-32,27
2888,2888,0,162,128,27,27,f5e0,-32,27
2889,2889,0,162,128,27,27,f5e0,-32,27
2890,2890,0,162,128,27,27,f5e0,-32,27
2891,2891,0,162,128,27,27,f5e0,-32,27
2892,2892,0,162,128,27,27,f5e0,-32,27
2893,2893,0,162,128,27,27,f5e0,-32,27
2894,2894,0,162,128,27,27,f5e0,-32,27
2895,2895,0,162,128,27,27,f5e0,-32,27
2896,2896,0,162,128,27,27,f5e0,-32,27
2897,2897,0,162,128,27,27,f5e0,-32,27
2898,2898,0,162,128,27,27,f5e0,-32,27
2899,2899,0,162,128,27,27,f5e0,-32,27
2900,2900,0,162,128,27,27,f5e0,-32,27
2901,2901,0,162,128,27,27,f5e0,-32,27
2902,2902,0,162,128,27,27,f5e0,-32,27
2903,2903,0,162,128,27,27,f5e0,-32,27
2904,2904,0,162,128,27,27,f5e0,-32,27
2905,2905,0,162,128,27,27,f5e0,-32,27
2906,2906,0,162,128,27,27,f5e0,-32,27
2907,2907,0,162,128,27,27,f64c,-180,27
2908,2908,0,162,128,27,27,f64c,-180,27
2909,2909,0,162,128,27,27,f64c,-180,27
2910,2910,0,162,128,27,27,f64c,-180,27
2911,2911,0,162,128,27,27,f64c,-180,27
2912,2912,0,162,128,27,27,f64c,-180,27
2913,2913,0,162,128,27,27,f64c,-180,27
2914,2914,0,162,128,27,27,f64c,-180,27
2915,2915,0,162,128,27,27,f64c,-180,27
2916,2916,0,162,128,27,27,f64c,-180,27
2917,2917,0,162,128,27,27,f64c,-180,27
2918,2918,0,162,128,27,27,f64c,-180,27
2919,2919,0,162,128,27,27,f64c,-180,27
2920,2920,0,162,128,27,27,f64c,-180,27
2921,2921,0,162,128,27,27,f64c,-180,27
2922,2922,0,162,128,27,27,f64c,-180,27
2923,2923,0,162,128,27,27,f64c,-180,27
2924,2924,0,162,128,27,27,f64c,-180,27
2925,2925,0,162,128,27,27,f64c,-180,27
2926,2926,0,162,128,27,27,f64c,-180,27
2927,2927,0,162,128,27,27,f6b8,-72,27
2928,2928,0,164,128,27,27,f6b8,-72,27
2929,2929,0,164,128,27,27,f6b8,-72,27
2930,2930,0,164,128,27,27,f6b8,-72,27
2931,2931,0,164,128,27,27,f6b8,-72,27
2932,2932,0,164,128,27,27,f6b8,-72,27
2933,2933,0,164,128,27,27,f6b8,-72,27
2934,2934,0,164,128,27,27,f6b8,-72,27
2935,2935,0,164,128,27,27,f6b8,-72,27
2936,2936,0,164,128,27,27,f6b8,-72,27
2937,2937,0,164,128,27,27,f6b8,-72,27
2938,2938,0,164,128,27,27,f6b8,-72,27
2939,2939,0,164,128,27,27,f6b8,-72,27
2940,2940,0,164,128,27,27,f6b8,-72,27
2941,2941,0,164,128,27,27,f6b8,-72,27
2942,2942,0,164,128,27,27,f6b8,-72,27
2943,2943,0,164,128,27,27,f6b8,-72,27
2944,2944,0,164,128,27,27,f6b8,-72,27
2945,2945,0,164,128,27,27,f6b8,-72,27
2946,2946,0,164,128,27,27,f6b8,-72,27
2947,2947,0,164,128,27,27,f73f,-193,27
2948,2948,0,164,128,27,27,f73f,-193,27
2949,2949,0,164,128,27,27,f73f,-193,27
2950,2950,0,164,128,27,27,f73f,-193,27
2951,2951,0,164,128,27,27,f73f,-193,27
2952,2952,0,164,128,27,27,f73f,-193,27
2953,2953,0,164,128,27,27,f73f,-193,27
2954,2954,0,164,128,27,27,f73f,-193,27
2955,2955,0,164,128,27,27,f73f,-193,27
2956,2956,0,164,128,27,27,f73f,-193,27
2957,2957,0,164,128,27,27,f73f,-193,27
2958,2958,0,164,128,27,27,f73f,-193,27
2959,2959,0,164,128,27,27,f73f,-193,27
2960,2960,0,164,128,27,27,f73f,-193,27
2961,2961,0,164,128,27,27,f73f,-193,27
2962,2962,0,164,128,27,27,f73f,-193,27
2963,2963,0,164,128,27,27,f73f,-193,27
2964,2964,0,164,128,27,27,f73f,-193,27
2965,2965,0,164,128,27,27,f73f,-193,27
2966,2966,0,164,128,27,27,f73f,-193,27
2967,2967,0,164,128,27,27,f7ab,-85,27
2968,2968,0,164,128,27,27,f7ab,-85,27
2969,2969,0,164,128,27,27,f7ab,-85,27
2970,2970,0,164,128,27,27,f7ab,-85,27
2971,2971,0,164,128,27,27,f7ab,-85,27
2972,2972,0,164,128,27,27,f7ab,-85,27
2973,2973,0,164,128,27,27,f7ab,-85,27
2974,2974,0,164,128,27,27,f7ab,-85,27
2975,2975,0,164,128,27,27,f7ab,-85,27
2976,2976,0,164,128,27,27,f7ab,-85,27
2977,2977,0,164,128,27,27,f7ab,-85,27
2978,2978,0,164,128,27,27,f7ab,-85,27
2979,2979,0,164,128,27,27,f7ab,-85,27
2980,2980,0,164,128,27,27,f7ab,-85,27
2981,2981,0,164,128,27,27,f7ab,-85,27
2982,2982,0,164,128,27,27,f7ab,-85,27
2983,2983,0,164,128,27,27,f7ab,-85,27
2984,2984,0,164,128,27,27,f7ab,-85,27
2985,2985,0,164,128,27,27,f7ab,-85,27
2986,2986,0,164,128,27,27,f7ab,-85,27
2987,2987,0,164,128,27,27,f832,-206,27
2988,2988,0,164,128,27,27,f832,-206,27
2989,2989,0,164,128,27,27,f832,-206,27
2990,2990,0,164,128,27,27,f832,-206,27
2991,2991,0,164,128,27,27,f832,-206,27
2992,2992,0,164,128,27,27,f832,-206,27
2993,2993,0,164,128,27,27,f832,-206,27
2994,2994,0,164,128,27,27,f832,-206,27
2995,2995,0,164,128,27,27,f832,-206,27
2996,2996,0,164,128,27,27,f832,-206,27
2997,2997,0,164,128,27,27,f832,-206,27
2998,2998,0,164,128,27,27,f832,-206,27
2999,2999,0,164,128,27,27,f832,-206,27
3000,3000,0,164,128,27,27,f832,-206,27
3001,3001,0,164,128,27,27,f832,-206,27
3002,3002,0,164,128,27,27,f832,-206,27
3003,3003,0,164,128,27,27,f832,-206,27
3004,3004,0,164,128,27,27,f832,-206,27
3005,3005,0,164,128,27,27,f832,-206,27
3006,3006,0,164,128,27,27,f832,-206,27
3007,3007,0,164,128,27,27,f8b9,-71,27
3008,3008,0,164,128,27,27,f8b9,-71,27
3009,3009,0,164,128,27,27,f8b9,-71,27
3010,3010,0,164,128,27,27,f8b9,-71,27
3011,3011,0,164,128,27,27,f8b9,-71,27
3012,3012,0,164,128,27,27,f8b9,-71,27
3013,3013,0,164,128,27,27,f8b9,-71,27
3014,3014,0,164,128,27,27,f8b9,-71,27
3015,3015,0,164,128,27,27,f8b9,-71,27
3016,3016,0,164,128,27,27,f8b9,-71,27
3017,3017,0,164,128,27,27,f8b9,-71,27
3018,3018,0,164,128,27,27,f8b9,-71,27
3019,3019,0,164,128,27,27,f8b9,-71,27
3020,3020,0,164,128,27,27,f8b9,-71,27
3021,3021,0,164,128,27,27,f8b9,-71,27
3022,3022,0,164,128,27,27,f8b9,-71,27
3023,3023,0,164,128,27,27,f8b9,-71,27
3024,3024,0,164,128,27,27,f8b9,-71,27
3025,3025,0,164,128,27,27,f8b9,-71,27
3026,3026,0,164,128,27,27,f8b9,-71,27
3027,3027,0,164,128,27,27,f95b,-165,27
3028,3028,0,165,128,27,27,f95b,-165,27
3029,3029,0,165,128,27,27,f95b,-165,27
3030,3030,0,165,128,27,27,f95b,-165,27
3031,3031,0,165,128,27,27,f95b,-165,27
3032,3032,0,165,128,27,27,f95b,-165,27
3033,3033,0,165,128,27,27,f95b,-165,27
3034,3034,0,165,128,27,27,f95b,-165,27
3035,3035,0,165,128,27,27,f95b,-165,27
3036,3036,0,165,128,27,27,f95b,-165,27
3037,3037,0,165,128,27,27,f95b,-165,27
3038,3038,0,165,128,27,27,f95b,-165,27
3039,3039,0,165,128,27,27,f95b,-165,27
3040,3040,0,165,128,27,27,f95b,-165,27
3041,3041,0,165,128,27,27,f95b,-165,27
3042,3042,0,165,128,27,27,f95b,-165,27
3043,3043,0,165,128,27,27,f95b,-165,27
3044,3044,0,165,128,27,27,f95b,-165,27
3045,3045,0,165,128,27,27,f95b,-165,27
3046,3046,0,165,128,27,27,f95b,-165,27
3047,3047,0,165,128,27,27,f9e2,-30,27
3048,3048,0,165,128,27,27,f9e2,-30,27
3049,3049,0,165,128,27,27,f9e2,-30,27
3050,3050,0,165,128,27,27,f9e2,-30,27
3051,3051,0,165,128,27,27,f9e2,-30,27
3052,3052,0,165,128,27,27,f9e2,-30,27
3053,3053,0,165,128,27,27,f9e2,-30,27
3054,3054,0,165,128,27,27,f9e2,-30,27
3055,3055,0,165,128,27,27,f9e2,-30,27
3056,3056,0,165,128,27,27,f9e2,-30,27
3057,3057,0,165,128,27,27,f9e2,-30,27
3058,3058,0,165,128,27,27,f9e2,-30,27
3059,3059,0,165,128,27,27,f9e2,-30,27
3060,3060,0,165,128,27,27,f9e2,-30,27
3061,3061,0,165,128,27,27,f9e2,-30,27
3062,3062,0,165,128,27,27,f9e2,-30,27
3063,3063,0,165,128,27,27,f9e2,-30,27
3064,3064,0,165,128,27,27,f9e2,-30,27
3065,3065,0,165,128,27,27,f9e2,-30,27
3066,3066,0,165,128,27,27,f9e2,-30,27
3067,3067,0,165,128,27,27,fa84,-124,27
3068,3068,0,165,128,27,27,fa84,-124,27
3069,3069,0,165,128,27,27,fa84,-124,27
3070,3070,0,165,128,27,27,fa84,-124,27
3071,3071,0,165,128,27,27,fa84,-124,27
3072,3072,0,165,128,27,27,fa84,-124,27
3073,3073,0,165,128,27,27,fa84,-124,27
3074,3074,0,165,128,27,27,fa84,-124,27
3075,3075,0,165,128,27,27,fa84,-124,27
3076,3076,0,165,128,27,27,fa84,-124,27
3077,3077,0,165,128,27,27,fa84,-124,27
3078,3078,0,165,128,27,27,fa84,-124,27
3079,3079,0,165,128,27,27,fa84,-124,27
3080,3080,0,165,128,27,27,fa84,-124,27
3081,3081,0,165,128,27,27,fa84,-124,27
3082,3082,0,165,128,27,27,fa84,-124,27
3083,3083,0,165,128,27,27,fa84,-124,27
3084,3084,0,165,128,27,27,fa84,-124,27
3085,3085,0,165,128,27,27,fa84,-124,27
3086,3086,0,165,128,27,27,fa84,-124,27
3087,3087,0,165,128,27,27,fb0b,-245,27
3088,3088,0,165,128,27,27,fb0b,-245,27
3089,3089,0,165,128,27,27,fb0b,-245,27
3090,3090,0,165,128,27,27,fb0b,-245,27
3091,3091,0,165,128,27,27,fb0b,-245,27
3092,3092,0,165,128,27,27,fb0b,-245,27
3093,3093,0,165,128,27,27,fb0b,-245,27
3094,3094,0,165,128,27,27,fb0b,-245,27
3095,3095,0,165,128,27,27,fb0b,-245,27
3096,3096,0,165,128,27,27,fb0b,-245,27
3097,3097,0,165,128,27,27,fb0b,-245,27
3098,3098,0,165,128,27,27,fb0b,-245,27
3099,3099,0,165,128,27,27,fb0b,-245,27
3100,3100,0,165,128,27,27,fb0b,-245,27
3101,3101,0,165,128,27,27,fb0b,-245,27
3102,3102,0,165,128,27,27,fb0b,-245,27
3103,3103,0,165,128,27,27,fb0b,-245,27
3104,3104,0,165,128,27,27,fb0b,-245,27
3105,3105,0,165,128,27,27,fb0b,-245,27
3106,3106,0,165,128,27,27,fb0b,-245,27
3107,3107,0,165,128,27,27,fbad,-83,27
3108,3108,0,165,128,27,27,fbad,-83,27
3109,3109,0,165,128,27,27,fbad,-83,27
3110,3110,0,165,128,27,27,fbad,-83,27
3111,3111,0,165,128,27,27,fbad,-83,27
3112,3112,0,165,128,27,27,fbad,-83,27
3113,3113,0,165,128,27,27,fbad,-83,27
3114,3114,0,165,128,27,27,fbad,-83,27
3115,3115,0,165,128,27,27,fbad,-83,27
3116,3116,0,165,128,27,27,fbad,-83,27
3117,3117,0,165,128,27,27,fbad,-83,27
3118,3118,0,165,128,27,27,fbad,-83,27
3119,3119,0,165,128,27,27,fbad,-83,27
3120,3120,0,165,128,27,27,fbad,-83,27
3121,3121,0,165,128,27,27,fbad,-83,27
3122,3122,0,165,128,27,27,fbad,-83,27
3123,3123,0,165,128,27,27,fbad,-83,27
3124,3124,0,165,128,27,27,fbad,-83,27
3125,3125,0,165,128,27,27,fbad,-83,27
3126,3126,0,165,128,27,27,fbad,-83,27
3127,3127,0,165,128,27,27,fc4f,-177,27
3128,3128,0,164,128,27,27,fc4f,-177,27
3129,3129,0,164,128,27,27,fc4f,-177,27
3130,3130,0,164,128,27,27,fc4f,-177,27
3131,3131,0,164,128,27,27,fc4f,-177,27
3132,3132,0,164,128,27,27,fc4f,-177,27
3133,3133,0,164,128,27,27,fc4f,-177,27
3134,3134,0,164,128,27,27,fc4f,-177,27
3135,3135,0,164,128,27,27,fc4f,-177,27
3136,3136,0,164,128,27,27,fc4f,-177,27
3137,3137,0,164,128,27,27,fc4f,-177,27
3138,3138,0,164,128,27,27,fc4f,-177,27
3139,3139,0,164,128,27,27,fc4f,-177,27
3140,3140,0,164,128,27,27,fc4f,-177,27
3141,3141,0,164,128,27,27,fc4f,-177,27
3142,3142,0,164,128,27,27,fc4f,-177,27
3143,3143,0,164,128,27,27,fc4f,-177,27
3144,3144,0,164,128,27,27,fc4f,-177,27
3145,3145,0,164,128,27,27,fc4f,-177,27
3146,3146,0,164,128,27,27,fc4f,-177,27
3147,3147,0,164,128,27,27,fcf1,-15,27
3148,3148,0,164,128,27,27,fcf1,-15,27
3149,3149,0,164,128,27,27,fcf1,-15,27
3150,3150,0,164,128,27,27,fcf1,-15,27
3151,3151,0,164,128,27,27,fcf1,-15,27
3152,3152,0,164,128,27,27,fcf1,-15,27
3153,3153,0,164,128,27,27,fcf1,-15,27
3154,3154,0,164,128,27,27,fcf1,-15,27
3155,3155,0,164,128,27,27,fcf1,-15,27
3156,3156,0,164,128,27,27,fcf1,-15,27
3157,3157,0,164,128,27,27,fcf1,-15,27
3158,3158,0,164,128,27,27,fcf1,-15,27
3159,3159,0,164,128,27,27,fcf1,-15,27
3160,3160,0,164,128,27,27,fcf1,-15,27
3161,3161,0,164,128,27,27,fcf1,-15,27
3162,3162,0,164,128,27,27,fcf1,-15,27
3163,3163,0,164,128,27,27,fcf1,-15,27
3164,3164,0,164,128,27,27,fcf1,-15,27
3165,3165,0,164,128,27,27,fcf1,-15,27
3166,3166,0,164,128,27,27,fcf1,-15,27
3167,3167,0,164,128,27,27,fde4,-28,27
3168,3168,0,164,128,27,27,fde4,-28,27
3169,3169,0,164,128,27,27,fde4,-28,27
3170,3170,0,164,128,27,27,fde4,-28,27
3171,3171,0,164,128,27,27,fde4,-28,27
3172,3172,0,164,128,27,27,fde4,-28,27
3173,3173,0,164,128,27,27,fde4,-28,27
3174,3174,0,164,128,27,27,fde4,-28,27
3175,3175,0,164,128,27,27,fde4,-28,27
3176,3176,0,164,128,27,27,fde4,-28,27
3177,3177,0,164,128,27,27,fde4,-28,27
3178,3178,0,164,128,27,27,fde4,-28,27
3179,3179,0,164,128,27,27,fde4,-28,27
3180,3180,0,164,128,27,27,fde4,-28,27
3181,3181,0,164,128,27,27,fde4,-28,27
3182,3182,0,164,128,27,27,fde4,-28,27
3183,3183,0,164,128,27,27,fde4,-28,27
3184,3184,0,164,128,27,27,fde4,-28,27
3185,3185,0,164,128,27,27,fde4,-28,27
3186,3186,0,164,128,27,27,fde4,-28,27
3187,3187,0,164,128,27,27,fe86,-122,27
3188,3188,0,164,128,27,27,fe86,-122,27
3189,3189,0,164,128,27,27,fe86,-122,27
3190,3190,0,164,128,27,27,fe86,-122,27
3191,3191,0,164,128,27,27,fe86,-122,27
3192,3192,0,164,128,27,27,fe86,-122,27
3193,3193,0,164,128,27,27,fe86,-122,27
3194,3194,0,164,128,27,27,fe86,-122,27
3195,3195,0,164,128,27,27,fe86,-122,27
3196,3196,0,164,128,27,27,fe86,-122,27
3197,3197,0,164,128,27,27,fe86,-122,27
3198,3198,0,164,128,27,27,fe86,-122,27
3199,3199,0,164,128,27,27,fe86,-122,27
3200,3200,0,164,128,27,27,fe86,-122,27
3201,3201,0,164,128,27,27,fe86,-122,27
3202,3202,0,164,128,27,27,fe86,-122,27
3203,3203,0,164,128,27,27,fe86,-122,27
3204,3204,0,164,128,27,27,fe86,-122,27
3205,3205,0,164,128,27,27,fe86,-122,27
3206,3206,0,164,128,27,27,fe86,-122,27
3207,3207,0,164,128,27,27,ff28,-216,27
3208,3208,0,164,128,27,27,ff28,-216,27
3209,3209,0,164,128,27,27,ff28,-216,27
3210,3210,0,164,128,27,27,ff28,-216,27
3211,3211,0,164,128,27,27,ff28,-216,27
3212,3212,0,164,128,27,27,ff28,-216,27
3213,3213,0,164,128,27,27,ff28,-216,27
3214,3214,0,164,128,27,27,ff28,-216,27
3215,3215,0,164,128,27,27,ff28,-216,27
3216,3216,0,164,128,27,27,ff28,-216,27
3217,3217,0,164,128,27,27,ff28,-216,27
3218,3218,0,164,128,27,27,ff28,-216,27
3219,3219,0,164,128,27,27,ff28,-216,27
3220,3220,0,164,128,27,27,ff28,-216,27
3221,3221,0,164,128,27,27,ff28,-216,27
3222,3222,0,164,128,27,27,ff28,-216,27
3223,3223,0,164,128,27,27,ff28,-216,27
3224,3224,0,164,128,27,27,ff28,-216,27
3225,3225,0,164,128,27,27,ff28,-216,27
3226,3226,0,164,128,27,27,ff28,-216,27
3227,3227,0,164,128,27,27,ffca,-54,27
3228,3228,0,162,128,27,27,ffca,-54,27
3229,3229,0,162,128,27,27,ffca,-54,27
3230,3230,0,162,128,27,27,ffca,-54,27
3231,3231,0,162,128,27,27,ffca,-54,27
3232,3232,0,162,128,27,27,ffca,-54,27
3233,3233,0,162,128,27,27,ffca,-54,27
3234,3234,0,162,128,27,27,ffca,-54,27
3235,3235,0,162,128,27,27,ffca,-54,27
3236,3236,0,162,128,27,27,ffca,-54,27
3237,3237,0,162,128,27,27,ffca,-54,27
3238,3238,0,162,128,27,27,ffca,-54,27
3239,3239,0,162,128,27,27,ffca,-54,27
3240,3240,0,162,128,27,27,ffca,-54,27
3241,3241,0,162,128,27,27,ffca,-54,27
3242,3242,0,162,128,27,27,ffca,-54,27
3243,3243,0,162,128,27,27,ffca,-54,27
3244,3244,0,162,128,27,27,ffca,-54,27
3245,3245,0,162,128,27,27,ffca,-54,27
3246,3246,0,162,128,27,27,ffca,-54,27
3247,3247,0,162,128,27,27,0087,135,27
3248,3248,0,162,128,27,27,0087,135,27
3249,3249,0,162,128,27,27,0087,135,27
3250,3250,0,162,128,27,27,0087,135,27
3251,3251,0,162,128,27,27,0087,135,27
3252,3252,0,162,128,27,27,0087,135,27
3253,3253,0,162,128,27,27,0087,135,27
3254,3254,0,162,128,27,27,0087,135,27
3255,3255,0,162,128,27,27,0087,135,27
3256,3256,0,162,128,27,27,0087,135,27
3257,3257,0,162,128,27,27,0087,135,27
3258,3258,0,162,128,27,27,0087,135,27
3259,3259,0,162,128,27,27,0087,135,27
3260,3260,0,162,128,27,27,0087,135,27
3261,3261,0,162,128,27,27,0087,135,27
3262,3262,0,162,128,27,27,0087,135,27
3263,3263,0,162,128,27,27,0087,135,27
3264,3264,0,162,128,27,27,0087,135,27
3265,3265,0,162,128,27,27,0087,135,27
3266,3266,0,162,128,27,27,0087,135,27
3267,3267,0,162,128,27,27,0129,41,27
3268,3268,0,162,128,27,27,0129,41,27
3269,3269,0,162,128,27,27,0129,41,27
3270,3270,0,162,128,27,27,0129,41,27
3271,3271,0,162,128,27,27,0129,41,27
3272,3272,0,162,128,27,27,0129,41,27
3273,3273,0,162,128,27,27,0129,41,27
3274,3274,0,162,128,27,27,0129,41,27
3275,3275,0,162,128,27,27,0129,41,27
3276,3276,0,162,128,27,27,0129,41,27
3277,3277,0,162,128,27,27,0129,41,27
3278,3278,0,162,128,27,27,0129,41,27
3279,3279,0,162,128,27,27,0129,41,27
3280,3280,0,162,128,27,27,0129,41,27
3281,3281,0,162,128,27,27,0129,41,27
3282,3282,0,162,128,27,27,0129,41,27
3283,3283,0,162,128,27,27,0129,41,27
3284,3284,0,162,128,27,27,0129,41,27
3285,3285,0,162,128,27,27,0129,41,27
3286,3286,0,162,128,27,27,0129,41,27
3287,3287,0,162,128,27,27,01cb,203,27
3288,3288,0,162,128,27,27,01cb,203,27
3289,3289,0,162,128,27,27,01cb,203,27
3290,3290,0,162,128,27,27,01cb,203,27
3291,3291,0,162,128,27,27,01cb,203,27
3292,3292,0,162,128,27,27,01cb,203,27
3293,3293,0,162,128,27,27,01cb,203,27
3294,3294,0,162,128,27,27,01cb,203,27
3295,3295,0,162,128,27,27,01cb,203,27
3296,3296,0,162,128,27,27,01cb,203,27
3297,3297,0,162,128,27,27,01cb,203,27
3298,3298,0,162,128,27,27,01cb,203,27
3299,3299,0,162,128,27,27,01cb,203,27
3300,3300,0,162,128,27,27,01cb,203,27
3301,3301,0,162,128,27,27,01cb,203,27
3302,3302,0,162,128,27,27,01cb,203,27
3303,3303,0,162,128,27,27,01cb,203,27
3304,3304,0,162,128,27,27,01cb,203,27
3305,3305,0,162,128,27,27,01cb,203,27
3306,3306,0,162,128,27,27,01cb,203,27
3307,3307,0,162,128,27,27,026d,109,27
3308,3308,0,162,128,27,27,026d,109,27
3309,3309,0,162,128,27,27,026d,109,27
3310,3310,0,162,128,27,27,026d,109,27
3311,3311,0,162,128,27,27,026d,109,27
3312,3312,0,162,128,27,27,026d,109,27
3313,3313,0,162,128,27,27,026d,109,27
3314,3314,0,162,128,27,27,026d,109,27
3315,3315,0,162,128,27,27,026d,109,27
3316,3316,0,162,128,27,27,026d,109,27
3317,3317,0,162,128,27,27,026d,109,27
3318,3318,0,162,128,27,27,026d,109,27
3319,3319,0,162,128,27,27,026d,109,27
3320,3320,0,162,128,27,27,026d,109,27
3321,3321,0,162,128,27,27,026d,109,27
3322,3322,0,162,128,27,27,026d,109,27
3323,3323,0,162,128,27,27,026d,109,27
3324,3324,0,162,128,27,27,026d,109,27
3325,3325,0,162,128,27,27,026d,109,27
3326,3326,0,162,128,27,27,026d,109,27
3327,3327,0,162,128,27,27,030f,15,27
3328,3328,0,157,128,27,27,030f,15,27
3329,3329,0,157,128,27,27,030f,15,27
3330,3330,0,157,128,27,27,030f,15,27
3331,3331,0,157,128,27,27,030f,15,27
3332,3332,0,157,128,27,27,030f,15,27
3333,3333,0,157,128,27,27,030f,15,27
3334,3334,0,157,128,27,27,030f,15,27
3335,3335,0,157,128,27,27,030f,15,27
3336,3336,0,157,128,27,27,030f,15,27
3337,3337,0,157,128,27,27,030f,15,27
3338,3338,0,157,128,27,27,030f,15,27
3339,3339,0,157,128,27,27,030f,15,27
3340,3340,0,157,128,27,27,030f,15,27
3341,3341,0,157,128,27,27,030f,15,27
3342,3342,0,157,128,27,27,030f,15,27
3343,3343,0,157,128,27,27,030f,15,27
3344,3344,0,157,128,27,27,030f,15,27
3345,3345,0,157,128,27,27,030f,15,27
3346,3346,0,157,128,27,27,030f,15,27
3347,3347,0,157,128,27,27,03b1,177,27
3348,3348,0,157,128,27,27,03b1,177,27
3349,3349,0,157,128,27,27,03b1,177,27
3350,3350,0,157,128,27,27,03b1,177,27
3351,3351,0,157,128,27,27,03b1,177,27
3352,3352,0,157,128,27,27,03b1,177,27
3353,3353,0,157,128,27,27,03b1,177,27
3354,3354,0,157,128,27,27,03b1,177,27
3355,3355,0,157,128,27,27,03b1,177,27
3356,3356,0,157,128,27,27,03b1,177,27
3357,3357,0,157,128,27,27,03b1,177,27
3358,3358,0,157,128,27,27,03b1,177,27
3359,3359,0,157,128,27,27,03b1,177,27
3360,3360,0,157,128,27,27,03b1,177,27
3361,3361,0,157,128,27,27,03b1,177,27
3362,3362,0,157,128,27,27,03b1,177,27
3363,3363,0,157,128,27,27,03b1,177,27
3364,3364,0,157,128,27,27,03b1,177,27
3365,3365,0,157,128,27,27,03b1,177,27
3366,3366,0,157,128,27,27,03b1,177,27
3367,3367,0,157,128,27,27,0453,83,27
3368,3368,0,157,128,27,27,0453,83,27
3369,3369,0,157,128,27,27,0453,83,27
3370,3370,0,157,128,27,27,0453,83,27
3371,3371,0,157,128,27,27,0453,83,27
3372,3372,0,157,128,27,27,0453,83,27
3373,3373,0,157,128,27,27,0453,83,27
3374,3374,0,157,128,27,27,0453,83,27
3375,3375,0,157,128,27,27,0453,83,27
3376,3376,0,157,128,27,27,0453,83,27
3377,3377,0,157,128,27,27,0453,83,27
3378,3378,0,157,128,27,27,0453,83,27
3379,3379,0,157,128,27,27,0453,83,27
3380,3380,0,157,128,27,27,0453,83,27
3381,3381,0,157,128,27,27,0453,83,27
3382,3382,0,157,128,27,27,0453,83,27
3383,3383,0,157,128,27,27,0453,83,27
3384,3384,0,157,128,27,27,0453,83,27
3385,3385,0,157,128,27,27,0453,83,27
3386,3386,0,157,128,27,27,0453,83,27
3387,3387,0,157,128,27,27,04f5,245,27
3388,3388,0,157,128,27,27,04f5,245,27
3389,3389,0,157,128,27,27,04f5,245,27
3390,3390,0,157,128,27,27,04f5,245,27
3391,3391,0,157,128,27,27,04f5,245,27
3392,3392,0,157,128,27,27,04f5,245,27
3393,3393,0,157,128,27,27,04f5,245,27
3394,3394,0,157,128,27,27,04f5,245,27
3395,3395,0,157,128,27,27,04f5,245,27
3396,3396,0,157,128,27,27,04f5,245,27
